Square_Footage,Price
188.19,7239.21
140.86,5381.73
185.93,7031.16
84.77,3377.78
101.38,3853.34
103.53,4049.59
35.66,1694.2
105.03,4140.58
206.73,7639.55
227.41,8385.86
144.01,5539.18
130.21,4980.34
36.78,1841.7
223.42,8388.04
32.86,1888.22
237.85,8937.14
137.63,5341.28
105.23,4120.87
233.33,8695.86
35.37,1770.47
157.91,5975.64
150.77,5855.15
78.25,3098.96
124.36,4827.99
173.5,6628.02
189.97,7120.15
30.16,1534.84
236.11,8749.99
66.2,2733.29
81.39,3465.96
87.96,3476.94
38.32,1873.03
57.07,2538.87
247.0,9050.03
99.35,3984.48
55.37,2346.86
53.54,2512.94
188.28,6975.96
218.01,8064.79
86.53,3406.11
34.6,1575.23
79.08,3426.91
42.43,2039.45
52.75,2360.17
124.93,4806.95
80.58,3411.13
143.51,5440.36
85.77,3581.27
236.92,8704.89
229.31,8461.32
154.7,5990.24
107.97,4365.45
113.85,4544.58
120.61,4616.3
190.07,7107.69
129.36,5043.31
218.48,8061.89
237.7,8956.63
103.91,3896.59
153.35,5789.47
50.91,2230.98
74.1,2809.22
120.96,4594.06
75.36,3200.29
222.84,8302.54
64.82,2926.12
130.25,5213.11
163.25,6257.19
182.21,6908.68
114.28,4506.23
221.2,7976.55
155.03,5786.6
126.69,4944.28
44.79,2129.36
132.23,5157.08
210.56,7780.42
165.2,6375.71
213.08,8105.9
138.68,5447.69
56.06,2561.12
33.0,1599.1
96.71,3992.38
183.56,6939.1
203.86,7686.16
95.07,3863.84
139.04,5354.39
122.65,4706.62
120.32,4702.81
80.9,3430.06
60.0,2555.91
73.27,3153.84
42.17,2049.77
73.59,3045.71
32.02,1759.73
168.0,6344.34
99.6,4137.05
244.09,9086.63
72.62,3040.03
106.08,4124.1
108.73,4296.55
31.86,1594.7
214.63,7886.07
37.04,1774.6
236.84,8709.0
226.26,8477.57
147.81,5804.15
149.59,5612.99
173.83,6755.32
115.15,4517.43
172.39,6436.11
39.85,1970.49
41.89,1921.52
130.59,5062.5
150.92,5741.66
225.32,8304.52
53.03,2428.29
210.98,7855.76
76.21,3023.7
116.7,4639.55
99.65,3867.28
118.03,4515.87
63.11,2828.08
140.79,5307.86
206.36,7491.0
127.14,5012.1
137.93,5297.34
216.73,8063.74
185.33,6955.2
137.9,5349.67
86.69,3458.98
224.68,8511.55
156.94,5845.43
78.65,3297.32
89.21,3686.43
206.69,7658.16
39.71,1787.55
248.26,9290.83
58.68,2454.62
205.14,7619.06
116.85,4678.5
138.29,5343.54
223.74,8151.3
120.84,4904.12
148.25,5635.7
40.85,1889.33
30.52,1593.65
83.86,3497.47
179.73,6986.6
56.68,2317.73
55.03,2508.56
120.41,4788.7
172.52,6524.63
186.66,7111.68
69.26,3017.5
47.51,2024.63
236.89,8966.03
87.35,3401.25
217.74,8007.24
219.97,8172.71
199.95,7690.92
67.14,2819.19
210.8,7874.68
199.24,7616.44
161.28,6114.74
104.18,4028.61
87.75,3529.59
56.82,2625.63
142.15,5482.22
158.76,6249.57
109.05,4390.7
134.58,5145.78
109.97,4354.17
171.02,6400.42
228.28,8422.85
66.06,3260.09
113.91,4588.71
60.99,2720.8
167.49,6299.75
190.35,7319.26
235.02,8835.67
91.35,3885.48
239.05,9049.94
43.92,1889.21
162.66,6082.22
42.57,1889.54
226.63,8337.67
146.56,5661.87
177.26,6647.3
212.95,8160.38
63.07,2897.86
38.49,1846.51
223.35,8512.92
99.29,4123.8
58.38,2498.07
133.06,4956.23
161.63,6135.16
36.81,1724.01
90.48,3687.35
37.22,1811.48
122.47,4792.88
226.92,8494.64
246.18,8995.17
170.15,6496.4
65.56,2750.65
229.29,8545.04
143.57,5620.85
63.82,2611.43
232.78,8619.17
196.64,7370.66
190.98,7132.7
186.02,7100.67
74.07,3020.58
76.42,3119.21
181.42,6778.86
78.34,3351.07
126.51,4878.53
202.04,7617.42
202.47,7784.0
129.72,5032.63
204.28,7761.07
214.5,8174.52
174.05,6694.49
80.25,3307.2
90.28,3724.1
99.27,3845.54
55.7,2371.39
90.1,3592.86
76.09,3387.36
130.17,4974.77
229.86,8462.22
52.99,2250.11
188.46,7152.04
181.2,6856.34
51.07,2395.98
232.97,8720.93
155.06,5789.2
110.02,4269.96
196.44,7511.88
86.62,3511.38
182.57,7008.78
38.74,1840.81
214.67,7916.68
128.6,4970.59
170.07,6355.73
78.67,3196.98
178.96,6783.56
199.89,7547.41
134.11,5034.72
165.9,6304.76
130.39,5005.05
226.7,8369.66
139.53,5396.86
215.2,7976.88
206.3,7858.62
120.31,4829.69
80.62,3439.83
119.34,4627.34
211.77,7815.62
80.08,3310.97
145.38,5573.13
207.34,7696.06
107.77,4154.2
171.29,6490.86
84.04,3400.96
54.04,2460.29
204.76,7733.27
51.77,2422.14
89.7,3513.71
218.12,8174.45
106.22,4145.07
244.07,8920.41
245.54,9051.09
89.02,3722.6
39.02,1828.3
185.11,7135.53
129.22,5077.48
52.17,2286.39
185.66,7113.93
36.86,1834.59
221.44,8157.26
60.5,2803.5
58.01,2556.25
68.65,2904.56
241.26,8858.5
182.5,7005.36
206.3,7772.29
117.48,4674.71
103.99,4088.85
81.59,3438.94
135.74,5342.17
151.4,5732.2
168.99,6272.97
86.57,3587.95
238.7,8697.3
67.35,2872.34
242.44,8940.8
33.27,1786.26
135.85,5215.38
103.34,4227.66
128.81,4956.83
155.55,6044.12
125.83,5110.07
121.27,4637.52
191.2,7221.17
180.89,7106.13
213.32,7972.85
84.99,3480.86
164.1,6322.22
158.74,6060.11
111.34,4226.26
136.93,5405.87
99.03,3765.83
61.21,2600.52
77.04,3317.01
53.21,2326.8
180.28,6740.27
175.36,6725.53
239.13,8784.56
190.53,7046.3
41.45,1978.2
224.53,8340.4
219.79,8068.23
127.53,5027.26
158.89,6107.59
244.74,9029.83
147.11,5619.61
229.17,8568.02
48.27,2308.43
72.03,2992.82
126.97,5009.28
158.65,6109.15
209.57,7922.89
247.42,9163.55
115.55,4452.92
40.43,1868.85
206.26,7753.31
162.96,6385.58
73.68,3030.38
138.86,5440.66
193.31,7232.98
199.49,7493.22
139.92,5548.6
97.15,3976.58
244.22,8923.69
175.94,6600.64
119.81,4819.05
91.7,3723.75
190.84,7064.61
83.28,3332.92
67.78,2942.52
146.56,5729.16
93.8,3784.69
168.36,6640.1
55.95,2540.54
174.09,6568.7
92.33,3649.81
30.05,1454.38
57.93,2560.95
235.4,8689.96
220.82,8396.01
81.39,3495.42
201.24,7606.77
163.89,6118.1
243.6,8958.74
112.19,4552.33
179.92,6740.94
43.98,2151.44
117.17,4648.56
242.04,8976.57
148.58,5629.87
93.33,3757.25
56.46,2495.05
184.78,7070.42
171.87,6426.82
112.27,4403.05
239.21,8876.73
34.88,1787.23
96.82,3797.83
232.64,8510.58
100.61,4088.6
85.5,3340.55
147.53,5792.0
211.24,7877.68
52.69,2189.48
237.46,8763.22
204.92,7709.97
69.88,2892.36
186.64,7034.46
114.69,4588.19
118.5,4627.45
202.32,7487.63
241.81,8933.54
57.86,2666.73
122.54,4957.36
135.81,5051.26
112.79,4556.7
109.9,4371.57
41.5,2044.87
180.82,6773.6
125.97,4732.02
72.85,3108.36
209.53,7739.36
206.56,7590.89
137.01,5163.38
95.66,3908.16
170.38,6477.26
93.39,3847.02
81.92,3434.17
190.71,7132.87
38.87,1853.46
50.85,2228.57
31.49,1581.24
63.65,2630.94
45.18,2120.27
249.08,9325.19
93.54,3692.18
62.84,2827.49
83.02,3417.02
235.95,8782.27
144.44,5385.29
110.26,4178.37
222.15,8289.53
116.9,4670.4
103.7,4062.43
75.6,3313.08
113.12,4532.53
99.67,3897.64
179.01,6768.33
93.71,4027.48
156.98,5870.18
44.5,2110.2
72.08,2990.65
119.63,4757.71
236.13,8891.24
113.0,4416.22
176.1,6775.26
86.12,3736.29
57.95,2534.79
42.88,2079.22
97.19,3842.64
64.69,2765.92
68.28,2872.21
197.37,7487.54
33.48,1792.42
152.72,5834.17
113.48,4625.21
141.44,5603.44
153.82,5968.48
98.94,3911.33
94.92,3761.16
191.35,7115.96
221.68,8353.75
72.37,2911.7
51.48,2369.35
227.52,8354.92
106.98,4326.55
151.29,5796.87
109.1,4451.85
57.68,2632.82
159.65,6231.36
145.53,5739.67
74.66,3127.41
129.41,4913.51
205.33,7581.24
159.89,5887.6
51.32,2187.9
150.56,5776.65
184.6,6905.12
204.39,7635.8
168.41,6443.48
63.58,2695.06
186.24,6906.15
179.02,6760.21
35.37,1648.24
120.58,4693.38
103.25,4247.99
177.27,6677.42
77.55,3391.34
159.99,6242.88
230.91,8523.76
205.52,7581.97
232.72,8639.97
245.27,9199.83
32.35,1583.14
167.0,6435.92
120.82,4849.71
219.17,8093.48
85.4,3421.37
245.83,9175.19
165.02,6290.74
204.58,7591.63
48.83,2173.9
70.36,2955.57
196.85,7233.22
34.84,1795.86
209.71,7792.09
33.07,1379.04
174.57,6607.43
110.32,4287.07
164.53,6427.39
183.13,6850.9
105.34,4077.29
53.75,2432.1
45.32,2020.23
159.57,6006.86
144.54,5610.0
193.28,7160.9
142.14,5329.24
122.94,4975.43
117.58,4673.22
35.82,1727.22
103.82,4133.44
244.72,9115.94
222.18,8373.71
102.46,4010.61
159.31,6112.64
216.41,8023.51
127.08,4928.91
33.95,1704.34
46.39,2123.06
142.29,5553.58
243.28,9063.39
182.51,6736.9
45.6,1960.27
71.66,2971.11
199.69,7672.05
215.12,7943.93
165.89,6285.43
171.77,6458.42
36.23,1712.79
212.28,7947.51
203.42,7759.8
86.99,3590.17
185.91,6926.46
77.27,3479.7
38.87,1868.4
74.25,3041.03
69.3,3066.65
104.3,4103.75
122.06,4938.35
141.88,5378.69
134.89,5364.01
89.55,3654.3
36.42,1903.72
163.12,6399.46
117.06,4483.97
95.71,3977.35
220.73,8084.56
194.28,7195.21
218.71,8074.45
138.9,5411.73
58.8,2561.47
183.17,6894.19
75.34,3151.39
127.07,5006.6
44.3,2117.33
211.57,8014.29
57.71,2701.75
228.68,8501.71
220.13,8152.47
132.21,5188.64
193.76,7167.21
166.28,6251.86
206.68,7833.62
125.0,4862.49
202.88,7479.91
131.74,4961.94
237.01,8800.31
137.0,5409.25
131.78,5225.02
202.72,7606.14
210.75,8077.04
151.99,5809.08
69.56,2920.59
132.91,4894.99
242.98,8959.42
195.66,7433.2
208.46,7952.35
37.22,1719.73
132.93,5198.74
172.26,6633.67
212.61,7942.37
40.84,1701.08
217.54,8138.51
150.65,5848.83
73.41,2974.58
99.8,3967.45
92.02,3605.31
146.79,5380.6
41.37,2050.68
64.88,2770.35
208.79,7967.5
59.17,2656.78
81.35,3311.73
129.74,5032.64
143.77,5588.45
197.99,7526.49
128.41,5026.73
203.77,7742.52
166.04,6281.6
54.88,2321.15
64.39,2747.27
126.15,4935.68
117.32,4485.89
193.58,7141.62
157.76,6066.41
115.39,4497.99
67.57,2848.27
79.9,3260.68
156.61,6133.42
123.16,4936.65
143.28,5391.21
67.55,2810.94
175.84,6739.38
217.56,8174.74
86.75,3531.99
138.13,5220.9
244.62,8993.31
103.31,4064.28
160.91,6159.56
49.84,2414.88
163.32,6147.63
49.72,2137.56
241.03,8925.25
187.45,7163.78
203.4,7474.14
184.9,7116.97
159.74,6073.71
128.98,4940.9
218.84,7999.46
240.5,8988.29
139.79,5375.46
234.94,8739.89
158.33,5951.58
148.44,5663.65
129.99,5000.86
76.04,3151.46
30.82,1511.69
83.13,3256.18
142.14,5747.72
113.59,4339.35
128.67,5021.48
245.74,8923.79
107.06,4047.39
129.48,5041.59
59.37,2595.51
40.55,2045.42
200.59,7560.61
155.55,5929.28
197.36,7312.47
62.97,2853.84
155.8,6045.97
85.8,3378.41
80.17,3309.87
32.54,1653.16
58.67,2519.06
98.04,4008.55
55.71,2533.14
246.89,9122.06
97.9,3898.38
58.67,2703.39
73.8,3176.22
159.29,6082.55
44.09,1880.21
219.74,8225.14
241.53,9023.36
84.28,3174.5
129.02,5040.92
34.87,1678.77
170.96,6461.38
121.06,4646.49
89.41,3614.63
75.5,3281.84
173.89,6541.34
121.57,4851.43
69.53,2852.74
181.6,6932.02
154.32,5901.22
218.91,8196.98
55.84,2455.28
202.85,7663.8
178.17,6479.32
55.3,2293.6
182.86,6941.83
127.14,4745.56
237.9,8773.32
61.15,2634.97
171.42,6417.0
114.04,4422.09
240.5,8944.63
102.59,4191.74
241.68,8862.99
228.33,8433.94
89.48,3558.82
206.78,7495.13
249.03,9230.32
85.59,3588.98
126.09,5014.85
144.44,5468.32
94.88,3695.8
33.36,1669.7
78.43,3327.92
92.03,3736.4
127.59,4994.65
67.64,2981.67
222.12,8200.14
185.08,6955.82
48.74,2369.5
173.02,6536.03
173.8,6456.42
240.37,8845.97
30.66,1479.44
84.55,3494.8
234.11,8604.4
235.07,8754.53
188.53,7024.91
198.47,7234.04
50.13,2285.08
143.05,5521.69
80.95,3384.96
69.87,2878.08
208.27,7711.38
59.71,2629.94
133.1,5310.52
236.49,8778.17
70.88,3023.37
245.16,9048.39
248.74,9051.65
152.24,5925.0
67.43,2950.94
99.54,4055.09
123.39,4800.4
98.05,3991.5
91.74,3800.27
243.89,9198.18
63.74,2829.76
191.33,7203.01
30.09,1422.33
161.16,6156.17
231.51,8628.42
93.35,3838.0
70.82,3113.94
173.37,6558.42
186.77,7247.13
181.37,6671.91
100.25,4050.67
85.48,3412.11
240.3,8719.85
233.13,8639.23
130.61,4925.62
216.16,8049.55
129.51,5036.37
123.37,4929.65
64.49,2606.32
123.81,4924.17
148.23,5697.92
34.95,1826.17
127.7,4926.5
201.9,7433.22
179.61,6664.6
169.73,6311.53
230.1,8601.36
33.97,1836.54
152.55,5782.77
203.22,7675.5
149.09,5565.94
101.26,4062.03
59.98,2665.99
225.26,8239.42
133.57,5154.48
223.19,8383.08
158.89,5767.68
178.32,6874.82
206.94,7778.18
175.01,6697.17
117.57,4573.75
143.0,5332.7
206.67,7786.86
112.2,4418.85
115.39,4541.75
51.05,2395.57
231.21,8668.51
50.03,2443.1
172.61,6556.6
120.9,4662.48
119.24,4654.43
179.5,6824.12
44.76,2168.21
160.62,5974.83
199.85,7495.5
212.21,8088.19
67.52,2839.06
227.43,8553.23
174.35,6651.64
224.01,8435.87
136.76,5205.69
149.25,5643.12
232.19,8628.62
227.98,8326.08
128.6,4973.86
90.37,3688.26
116.5,4755.88
115.31,4576.06
93.11,3821.4
89.09,3734.51
219.43,8083.72
45.37,2071.43
179.07,7010.15
68.02,2872.8
105.79,4314.34
43.54,2120.26
89.39,3480.99
199.05,7497.89
224.7,8379.29
78.74,3288.75
131.98,5043.91
133.47,5059.8
222.19,8228.93
197.82,7413.77
142.88,5619.19
177.56,6896.48
216.42,8214.29
32.1,1709.47
118.64,4551.82
229.59,8494.88
192.87,7271.4
149.43,5666.63
146.52,5685.98
106.51,4299.88
144.51,5611.64
174.18,6698.96
122.04,4680.94
187.11,7142.26
219.47,8111.92
64.03,2646.98
129.34,5080.12
119.76,4813.34
181.24,6892.28
84.97,3476.06
170.86,6510.95
223.05,8320.31
121.99,4657.02
230.42,8440.56
248.5,9189.48
53.34,2374.89
81.27,3345.64
239.08,8935.53
240.83,8907.58
51.5,2358.64
33.3,1651.03
65.44,2972.81
249.12,9227.37
69.6,3170.07
140.56,5454.82
216.65,8061.45
34.49,1617.15
162.99,6060.28
90.95,3583.95
219.71,8102.02
92.36,3772.13
181.09,6785.4
178.33,6760.18
78.73,3383.7
37.66,1809.17
120.03,4909.14
93.62,3659.21
207.98,7764.07
206.08,7658.87
130.55,5162.74
163.43,5996.16
162.94,6058.49
211.97,7908.38
123.5,4977.66
90.6,3693.52
88.31,3455.61
147.96,5558.96
128.81,5175.74
126.83,4876.82
50.05,2157.46
188.09,7230.99
77.02,3296.88
73.33,3193.95
120.81,4633.23
80.11,3151.38
158.45,6059.03
111.72,4443.78
128.76,5043.08
148.18,5834.02
74.78,2943.85
64.27,2835.26
223.69,8219.59
125.42,4975.25
120.66,4675.63
37.83,1742.82
139.55,5323.43
151.92,5672.55
152.94,5857.12
185.55,6916.87
69.05,2995.24
85.49,3556.12
208.36,7961.44
238.38,8879.85
59.91,2648.75
139.48,5521.91
77.12,3136.39
43.22,1863.74
101.61,4076.39
61.61,2514.13
186.19,7261.88
147.42,5805.24
61.64,2873.92
32.03,1627.4
207.79,7827.87
68.76,2860.75
163.37,6306.16
104.12,4022.74
158.81,5803.93
99.44,3901.46
49.13,2073.89
79.05,3414.51
71.37,3179.62
124.16,4705.46
174.82,6747.96
88.04,3676.45
32.66,1485.96
144.17,5506.79
163.27,6156.33
241.83,9038.9
159.68,5966.05
133.66,5168.14
156.15,5896.6
234.14,8742.17
212.24,7906.83
101.06,3983.41
82.2,3355.53
87.78,3775.88
140.97,5392.35
193.69,7175.08
140.71,5483.13
44.92,2057.68
189.19,6980.05
207.31,7979.12
93.69,3743.89
176.11,6625.98
123.85,4850.74
225.61,8569.23
215.95,7890.26
145.6,5623.42
182.13,7083.32
224.34,8364.67
139.06,5243.49
98.92,3900.19
195.81,7373.92
78.41,3377.59
115.48,4507.76
220.46,8298.76
189.37,6984.52
118.84,4514.97
77.24,3155.25
108.31,4434.76
92.5,3744.49
68.74,2934.87
193.53,7301.47
85.46,3601.86
129.92,4986.07
114.89,4589.95
246.06,9028.91
116.04,4759.74
47.6,2085.83
49.76,2153.42
159.97,6153.77
161.86,6173.08
122.13,4807.13
125.01,4897.93
41.87,1856.24
143.64,5688.74
141.04,5525.85
62.9,2837.42
52.84,2296.73
57.19,2543.16
52.23,2347.65
164.14,6357.55
73.23,3178.94
85.31,3505.32
68.19,2734.71
240.72,9103.3
218.02,8186.15
80.71,3263.97
102.06,4112.91
76.18,3015.07
138.21,5442.98
34.31,1553.88
177.7,6697.45
145.09,5602.76
227.7,8573.4
66.17,2826.48
206.9,7805.14
204.23,7645.28
57.98,2526.08
117.68,4627.45
67.43,2841.27
86.04,3342.69
87.91,3500.16
152.37,5857.5
120.51,4692.95
238.5,8831.96
57.8,2490.71
244.21,8961.07
80.74,3276.61
200.03,7470.45
104.57,4160.58
61.48,2691.06
218.74,8137.69
97.95,3825.26
174.95,6483.38
154.62,6171.36
133.79,5069.54
139.08,5315.95
191.09,7239.93
49.31,2261.94
177.0,6747.08
227.08,8403.48
42.71,2018.82
60.94,2639.17
187.66,7036.85
126.2,4941.61
118.78,4762.86
60.13,2602.42
141.49,5450.57
57.84,2631.21
134.86,5316.11
198.0,7588.23
86.82,3363.01
135.77,5342.57
248.24,9248.68
181.06,6748.64
215.1,8053.61
121.27,4849.44
198.93,7379.61
38.91,1906.18
57.04,2583.55
74.68,3006.54
118.43,4630.8
216.06,8092.33
106.18,4136.64
174.02,6502.67
186.05,6998.22
158.96,6143.77
108.59,4365.14
156.95,5907.17
105.3,4250.66
48.45,2112.23
248.42,9033.57
57.98,2492.59
45.92,2219.38
223.28,8380.28
96.4,3873.97
173.07,6515.62
102.38,4044.37
116.12,4575.08
87.66,3461.43
105.47,4156.63
120.35,4690.84
188.49,6962.1
142.54,5404.98
237.58,8856.5
39.21,1873.43
140.68,5392.75
158.53,5957.39
232.44,8793.2
40.81,1844.72
156.17,5991.11
217.8,8074.16
83.22,3416.47
222.78,8343.21
34.19,1559.61
191.14,7189.24
235.28,8854.04
174.58,6786.57
126.59,4917.52
39.87,1899.75
232.43,8856.01
133.47,5284.77
36.38,1711.55
181.76,6799.72
136.0,5355.8
57.36,2406.36
77.14,3308.67
44.19,2080.01
156.34,6023.83
166.85,6313.95
141.26,5381.23
209.76,7987.89
219.42,8155.09
165.44,6249.21
32.81,1640.21
182.95,6922.57
121.96,4665.51
154.42,5848.31
172.8,6486.12
107.05,4331.35
231.76,8523.06
59.47,2406.03
177.73,6523.93
30.96,1436.53
233.42,8805.97
54.75,2417.9
50.87,2330.73
103.26,4167.81
112.18,4432.08
77.15,3192.63
158.73,6159.89
127.44,4975.04
37.52,1953.06
100.32,4073.4
208.3,7728.55
181.73,6810.99
189.47,7058.76
183.59,7047.26
98.41,3903.99
51.93,2237.56
89.94,3679.98
212.99,7945.03
245.7,9129.08
138.65,5541.6
32.13,1716.0
60.81,2631.05
100.86,3889.18
157.29,5955.11
46.52,2199.33
237.54,8696.75
110.32,4575.24
230.77,8578.34
201.71,7564.9
196.2,7300.2
163.48,6271.41
167.89,6260.44
170.36,6679.11
168.32,6522.89
151.82,5912.14
247.01,9006.35
191.1,7209.18
200.93,7653.4
221.94,8327.27
77.44,3110.22
48.44,2130.28
136.24,5223.09
143.1,5448.08
212.42,8087.58
127.63,4775.03
155.59,6011.16
145.96,5479.22
38.4,1748.04
165.35,6086.18
212.17,7871.03
64.65,2913.83
160.75,6152.84
160.59,6000.97
66.12,2915.94
57.16,2623.8
245.61,9106.8
116.62,4785.11
80.03,3383.3
67.69,2937.46
176.87,6610.2
164.08,6305.47
171.58,6527.03
49.36,2279.63
226.58,8361.76
115.64,4560.16
98.94,3881.26
131.72,4895.47
115.81,4653.34
219.99,8049.3
234.44,8716.03
96.76,3919.89
220.07,8234.96
201.94,7539.42
234.78,8744.34
84.07,3489.37
156.93,6066.08
90.4,3837.34
211.3,7918.95
31.17,1597.4
154.26,5808.43
104.62,4205.46
100.99,4101.4
171.88,6496.55
217.33,8160.89
164.02,6211.55
217.7,8186.53
88.21,3678.66
144.29,5640.03
129.12,5030.92
32.56,1535.67
152.5,5776.26
175.54,6703.25
160.22,6352.62
191.98,7185.28
155.69,5994.9
44.69,2008.37
55.62,2349.23
161.22,6075.22
90.5,3459.09
47.52,2298.61
124.51,4634.93
151.95,5791.9
102.32,3963.53
188.5,7008.9
171.63,6644.69
103.22,4132.81
196.07,7265.98
172.71,6486.0
170.24,6381.78
151.75,5807.04
32.51,1654.99
183.23,7102.66
112.73,4253.89
237.37,8804.61
209.96,7816.93
159.29,6169.9
85.48,3527.28
74.82,3177.66
104.88,4205.47
134.84,5126.37
95.13,3950.83
143.28,5594.81
66.38,2914.91
245.1,9204.79
53.74,2422.79
235.03,8874.07
230.99,8622.31
145.58,5573.37
189.48,7131.15
125.93,4905.19
168.61,6349.33
104.93,4335.62
96.25,3898.55
157.21,6011.84
139.59,5424.43
157.5,6310.42
93.07,3644.11
110.73,4291.07
48.46,2057.96
41.5,1929.27
85.76,3526.17
46.33,2075.17
52.83,2295.09
208.84,7823.79
38.55,1799.12
174.97,6654.88
89.96,3760.12
221.74,8328.6
136.7,5372.54
97.23,4011.53
143.88,5564.1
114.03,4475.21
154.15,5817.89
55.2,2392.79
249.34,9174.46
123.62,4899.95
106.61,4266.05
186.25,7088.29
110.06,4235.99
213.32,8109.39
129.94,5005.19
188.3,6980.6
53.64,2333.47
216.15,8313.49
191.86,7176.26
76.58,3147.71
61.96,2649.49
99.58,3970.59
244.74,8987.6
86.5,3541.92
130.35,5169.74
36.6,1812.58
117.39,4497.54
155.69,5914.73
239.69,8833.91
143.68,5534.16
210.2,7990.17
150.37,5747.99
38.97,1855.23
99.3,4153.33
156.62,6069.35
239.13,8926.98
219.01,8361.12
80.24,3357.32
78.42,3046.19
74.26,3182.3
232.95,8494.04
217.59,8160.73
200.47,7345.23
116.4,4527.37
140.96,5397.35
132.15,5048.34
85.75,3466.28
141.11,5541.97
36.71,1713.43
59.0,2619.45
225.05,8280.17
195.37,7318.98
123.03,4838.47
143.77,5432.4
111.4,4267.82
192.97,7303.19
202.52,7700.55
197.92,7419.39
188.97,7068.38
74.99,3140.25
104.35,4157.92
133.37,5192.1
102.77,3844.28
196.09,7256.13
102.46,4001.5
60.41,2629.47
117.79,4641.2
245.58,9158.96
79.69,3315.05
164.67,6133.55
125.25,5028.59
45.63,2224.08
137.33,5180.83
184.48,6989.94
142.91,5442.25
221.86,8279.1
93.57,3880.15
48.97,2427.13
236.04,8836.68
113.2,4491.61
156.81,5954.34
204.24,7666.64
101.35,4183.19
187.56,7060.0
59.79,2504.11
94.08,3630.99
61.84,2715.58
208.47,7821.2
78.98,3199.81
187.83,7176.61
237.53,8771.22
146.11,5600.38
148.81,5706.56
131.43,5064.86
101.7,4082.94
134.64,5327.7
162.62,6077.37
246.92,9190.99
236.31,8788.0
219.67,8203.95
225.61,8483.49
132.93,5157.37
174.64,6660.34
226.91,8513.6
116.45,4525.28
241.59,8985.49
121.47,4726.47
162.24,6165.07
186.16,6983.29
239.13,8916.67
83.82,3441.71
194.15,7334.66
144.58,5558.53
89.08,3457.48
200.85,7533.01
151.49,5808.47
175.41,6663.76
101.04,3976.97
135.88,5136.26
165.82,6366.09
119.08,4640.45
73.64,3094.59
241.56,8926.49
142.52,5487.69
191.46,7156.26
120.43,4618.26
108.13,4331.89
119.58,4624.85
120.02,4717.21
149.72,5781.23
149.56,5676.04
139.37,5257.7
59.65,2830.46
139.14,5317.0
67.2,2914.44
57.75,2715.19
235.18,8810.36
163.09,6178.07
175.09,6621.36
118.39,4560.55
229.98,8637.32
170.34,6518.69
199.22,7421.17
111.08,4283.71
241.2,8809.97
210.5,7966.2
217.87,8137.44
67.88,2897.39
89.61,3554.12
92.84,3602.97
89.6,3732.26
218.19,8140.85
37.01,1886.24
46.74,2097.38
90.26,3635.46
73.97,3160.35
81.01,3408.55
205.55,7773.92
153.89,5856.55
31.27,1655.89
124.45,4966.7
119.73,4680.24
55.07,2376.03
178.75,6890.57
184.46,6890.7
188.6,7163.83
190.26,7153.38
30.01,1366.25
239.86,9008.05
209.13,7543.62
228.88,8312.25
33.44,1723.19
235.45,8793.42
208.15,7721.61
214.19,8011.37
50.52,2015.17
192.53,7309.29
241.18,8966.33
179.28,6770.25
155.52,5945.41
238.04,8880.67
127.45,4957.73
161.84,5977.15
134.79,5437.44
235.23,8853.0
46.74,2007.36
140.25,5374.11
181.13,6815.93
204.22,7755.57
158.26,5823.32
229.96,8498.77
237.24,8627.27
44.15,2016.75
118.52,4601.0
35.16,1738.6
102.47,4026.02
148.11,5608.78
230.37,8625.09
216.24,8113.94
58.05,2586.89
50.47,2248.64
159.64,6030.18
147.07,5635.42
88.6,3651.22
227.88,8258.11
234.02,8730.13
118.57,4681.02
225.87,8411.54
114.47,4491.48
192.1,6966.88
134.71,5170.77
56.97,2672.83
234.15,8696.38
129.9,5015.81
191.59,7207.24
110.78,4412.72
34.15,1761.26
52.12,2301.2
139.17,5413.38
181.79,7030.39
103.64,4228.09
183.01,7139.29
183.7,6863.82
184.87,7137.93
138.35,5263.35
231.27,8629.98
137.62,5390.06
129.06,4965.96
73.86,3094.03
97.68,4009.99
39.31,1804.95
169.38,6595.16
84.68,3325.27
96.91,4085.96
199.58,7585.4
101.99,4060.63
83.28,3374.64
67.19,2801.04
200.47,7502.83
58.54,2543.89
129.83,5169.43
141.52,5650.23
181.23,6862.84
169.32,6341.72
208.36,7737.98
39.85,1876.28
95.22,3729.58
91.63,3589.14
62.12,2884.04
93.62,3806.93
98.15,3851.88
144.81,5650.17
176.01,6542.69
113.84,4374.87
188.28,7009.62
103.96,4303.92
93.86,3759.9
149.06,5472.98
35.22,1853.62
47.55,2133.74
121.95,4583.42
237.44,8778.76
188.73,7157.74
49.39,2268.98
216.19,8246.49
191.11,7103.44
164.41,6258.96
210.46,7796.3
118.9,4507.43
78.73,3344.11
142.65,5538.91
150.75,5804.45
148.43,5737.79
154.32,5832.52
238.72,8754.46
228.49,8501.06
222.66,8409.14
206.31,7881.72
237.55,8893.94
51.67,2311.33
88.33,3618.43
138.91,5363.09
216.24,7965.72
141.14,5442.24
194.57,7176.38
60.57,2607.58
85.53,3657.2
190.99,7266.96
66.24,2726.14
107.3,4248.2
88.27,3506.03
106.97,4237.68
185.83,7108.21
110.93,4447.72
152.16,6073.94
51.99,2438.72
207.1,7769.04
111.38,4465.86
172.68,6523.47
189.59,7022.75
76.13,3294.97
224.63,8462.9
165.57,6270.82
